Link,carrier,p_nom_opt,p_nom,p_nom_max,p_nom_extendable,active
CO2 pipeline AT -> CZ0-2040,CO2 pipeline,65.35088233187257,0.0,inf,True,True
CO2 pipeline AT -> DE1-2040,CO2 pipeline,3779.173978646134,0.0,inf,True,True
CO2 pipeline AT -> DE2-2040,CO2 pipeline,0.03190513623395664,0.0,inf,True,True
CO2 pipeline AT -> HU-2040,CO2 pipeline,1793.2272823675758,0.0,inf,True,True
CO2 pipeline AT -> ITH-2040,CO2 pipeline,0.004742692432401367,0.0,inf,True,True
CO2 pipeline AT -> SI0-2040,CO2 pipeline,382.1401466679535,0.0,inf,True,True
CO2 pipeline BA -> HR-2040,CO2 pipeline,138.8950301912803,0.0,inf,True,True
CO2 pipeline BA -> ME0-2040,CO2 pipeline,0.006605351184221653,0.0,inf,True,True
CO2 pipeline BA -> RS-2040,CO2 pipeline,0.010224787894188682,0.0,inf,True,True
CO2 pipeline BE1+1 -> FRE-2040,CO2 pipeline,76.86833881755126,0.0,inf,True,True
CO2 pipeline BE1+1 -> GBJ-2040,CO2 pipeline,0.005063053798283518,0.0,inf,True,True
CO2 pipeline BE1+1 -> NL4-2040,CO2 pipeline,0.02729283095184065,0.0,inf,True,True
CO2 pipeline BE3 -> DEA-2040,CO2 pipeline,0.028721550518072268,0.0,inf,True,True
CO2 pipeline BE3 -> FRF-2040,CO2 pipeline,0.013940182658541736,0.0,inf,True,True
CO2 pipeline BE3 -> LU0-2040,CO2 pipeline,977.1241497958935,0.0,inf,True,True
CO2 pipeline BG -> GR5-2040,CO2 pipeline,274.8698852974481,0.0,inf,True,True
CO2 pipeline BG -> MK0-2040,CO2 pipeline,0.00869013878880719,0.0,inf,True,True
CO2 pipeline BG -> RO-2040,CO2 pipeline,0.020293817639528627,0.0,inf,True,True
CO2 pipeline BG -> RS-2040,CO2 pipeline,0.04796993411574859,0.0,inf,True,True
CO2 pipeline CH0 -> DE1-2040,CO2 pipeline,0.00826837532249388,0.0,inf,True,True
CO2 pipeline CH0 -> FRC-2040,CO2 pipeline,0.02771027712353138,0.0,inf,True,True
CO2 pipeline CH0 -> FRF-2040,CO2 pipeline,2099.639678040053,0.0,inf,True,True
CO2 pipeline CH0 -> FRK-2040,CO2 pipeline,0.008058646326359387,0.0,inf,True,True
CO2 pipeline CH0 -> ITC-2040,CO2 pipeline,1730.5826177437364,0.0,inf,True,True
CO2 pipeline CZ0 -> DE2-2040,CO2 pipeline,0.011991794396380923,0.0,inf,True,True
CO2 pipeline CZ0 -> DED-2040,CO2 pipeline,783.3948639340948,0.0,inf,True,True
CO2 pipeline CZ0 -> PL2-2040,CO2 pipeline,0.14324846279799586,0.0,inf,True,True
CO2 pipeline CZ0 -> PL5-2040,CO2 pipeline,0.013661970513091697,0.0,inf,True,True
CO2 pipeline CZ0 -> SK0-2040,CO2 pipeline,96.4778288745448,0.0,inf,True,True
CO2 pipeline DE1 -> DE2-2040,CO2 pipeline,771.098874227317,0.0,inf,True,True
CO2 pipeline DE1 -> DE7-2040,CO2 pipeline,0.004377982984231417,0.0,inf,True,True
CO2 pipeline DE1 -> DE9-2040,CO2 pipeline,0.001913053956650389,0.0,inf,True,True
CO2 pipeline DE1 -> DEA-2040,CO2 pipeline,0.00496125095608493,0.0,inf,True,True
CO2 pipeline DE1 -> DEB-2040,CO2 pipeline,600.5957960088864,0.0,inf,True,True
CO2 pipeline DE1 -> DEF-2040,CO2 pipeline,0.0013688108651048634,0.0,inf,True,True
CO2 pipeline DE1 -> FRF-2040,CO2 pipeline,4579.029878399011,0.0,inf,True,True
CO2 pipeline DE2 -> DE7-2040,CO2 pipeline,0.10433694331147002,0.0,inf,True,True
CO2 pipeline DE2 -> DE8-2040,CO2 pipeline,0.001577447298289674,0.0,inf,True,True
CO2 pipeline DE2 -> DED-2040,CO2 pipeline,0.004620317337471678,0.0,inf,True,True
CO2 pipeline DE2 -> DEE-2040,CO2 pipeline,0.0034153080931393917,0.0,inf,True,True
CO2 pipeline DE2 -> DEF-2040,CO2 pipeline,0.0022972507143805324,0.0,inf,True,True
CO2 pipeline DE2 -> DEG-2040,CO2 pipeline,0.008053491676415595,0.0,inf,True,True
CO2 pipeline DE4 -> DE8-2040,CO2 pipeline,1218.0171691960222,0.0,inf,True,True
CO2 pipeline DE4 -> DED-2040,CO2 pipeline,0.006459913879622277,0.0,inf,True,True
CO2 pipeline DE4 -> DEE-2040,CO2 pipeline,247.69159155203556,0.0,inf,True,True
CO2 pipeline DE4 -> PL4-2040,CO2 pipeline,1458.9861029491556,0.0,inf,True,True
CO2 pipeline DE7 -> DE9-2040,CO2 pipeline,0.0043003958242670655,0.0,inf,True,True
CO2 pipeline DE7 -> DEA-2040,CO2 pipeline,409.0523219574553,0.0,inf,True,True
CO2 pipeline DE7 -> DEB-2040,CO2 pipeline,0.14022861812794338,0.0,inf,True,True
CO2 pipeline DE7 -> DEG-2040,CO2 pipeline,0.055383868043479764,0.0,inf,True,True
CO2 pipeline DE8 -> DEE-2040,CO2 pipeline,0.003910828421190539,0.0,inf,True,True
CO2 pipeline DE8 -> DEF-2040,CO2 pipeline,1124.1389752364068,0.0,inf,True,True
